,상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
125740,MA010120220806842811,와이워치클리닉,,S2,수리·개인,S206,기타 가정용품 수리,S20603,시계/귀금속/악기 수리업,S95393,"시계, 귀금속 및 악기 수리업",11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101650008,1,대지,165,8.0,서울특별시 마포구 동교동 165-8,114403113014,서울특별시 마포구 양화로,156.0,,1144012100101650008027133,LG팰리스빌딩,서울특별시 마포구 양화로 156,121754,4050,,1,,126.923434201278,37.5561009615472
125957,MA010120220806912891,오아시스워크,,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101580006,1,대지,158,6.0,서울특별시 마포구 동교동 158-6,114404139529,서울특별시 마포구 월드컵북로2길,37.0,,1144012100101580006000001,,서울특별시 마포구 월드컵북로2길 37,121898,3995,,,,126.922596684065,37.5568862358952
125961,MA010120220806909800,세가지소원의원,,Q1,보건의료,Q102,의원,Q10204,피부/비뇨기과 의원,Q86201,일반의원,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101590001,1,대지,159,1.0,서울특별시 마포구 동교동 159-1,114403113014,서울특별시 마포구 양화로,165.0,,1144012100101590001011730,상진빌딩,서울특별시 마포구 양화로 165,121756,3995,,11,,126.923599454067,37.5572017356505
126606,MA010120220807064736,경성함바그&버거스캔들,,I2,음식,I204,서양식,I20402,파스타/스테이크,I56123,서양식 음식점업,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103460042,1,대지,346,42.0,서울특별시 마포구 서교동 346-42,114403113015,서울특별시 마포구 어울마당로,122.0,1.0,1144012000103460042010135,,서울특별시 마포구 어울마당로 122-1,121837,4055,,2,,126.923907893339,37.5554295006635
127867,MA010120220807992917,스시엔준,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101580025,1,대지,158,25.0,서울특별시 마포구 동교동 158-25,114403112014,서울특별시 마포구 동교로,198.0,,1144012100101580025011727,,서울특별시 마포구 동교로 198,121898,3995,,1,,126.92300450541,37.5576468292926
128602,MA010120220808251920,그로우플러스,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100102000029,1,대지,200,29.0,서울특별시 마포구 동교동 200-29,114403112014,서울특별시 마포구 동교로,193.0,,1144012100102000029022034,동진빌딩,서울특별시 마포구 동교로 193,121819,3993,,7,,126.922517238605,37.5576874352908
129062,MA010120220808283916,상담코칭연구소애진,,P1,교육,P106,기타 교육,P10629,그 외 기타 교육기관,P85699,그 외 기타 분류 안된 교육기관,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101590005,1,대지,159,5.0,서울특별시 마포구 동교동 159-5,114403113014,서울특별시 마포구 양화로,161.0,,1144012100101590005011731,케이스퀘어,서울특별시 마포구 양화로 161,121898,3995,,8,,126.923297793953,37.5569286733792
129506,MA010120220808286904,베가보쌈,,I2,음식,I201,한식,I20103,족발/보쌈,I56111,한식 일반 음식점업,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103460043,1,대지,346,43.0,서울특별시 마포구 서교동 346-43,114403113015,서울특별시 마포구 어울마당로,124.0,,1144012000103460043010136,,서울특별시 마포구 어울마당로 124,121837,4055,,2,,126.923997517498,37.555493390226
130006,MA010120220808390182,플랜지디자인,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103470021,1,대지,347,21.0,서울특별시 마포구 서교동 347-21,114403113015,서울특별시 마포구 어울마당로,130.0,,1144012000103470021024741,기린빌딩,서울특별시 마포구 어울마당로 130,121837,4053,,3,,126.924502352231,37.5558043432705
130511,MA010120220808673013,메디프레시,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101590006,1,대지,159,6.0,서울특별시 마포구 동교동 159-6,114403113014,서울특별시 마포구 양화로,157.0,,1144012100101590006022657,파라다이스텔,서울특별시 마포구 양화로 157,121898,3995,,,,126.922927847689,37.556682018566
131384,MA010120220809213907,메인씨에스,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101670024,1,대지,167,24.0,서울특별시 마포구 동교동 167-24,114403113014,서울특별시 마포구 양화로,178.0,5.0,1144012100101670027000001,,서울특별시 마포구 양화로 178-5,121818,4051,,4,,126.925414834921,37.5576778024873
132043,MA010120220809661611,스테이안,,I1,숙박,I101,일반 숙박,I10103,펜션,I55104,민박업,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103460005,1,대지,346,5.0,서울특별시 마포구 서교동 346-5,114404139616,서울특별시 마포구 홍익로2길,27.0,17.0,1144012000103460005010118,,서울특별시 마포구 홍익로2길 27-17,121837,4055,,2,,126.924246089338,37.5555226865123
132133,MA010120220809696080,흑화당홍대,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101630001,1,대지,163,1.0,서울특별시 마포구 동교동 163-1,114403113015,서울특별시 마포구 어울마당로,115.0,2.0,1144012100101630001027130,,서울특별시 마포구 어울마당로 115-2,121817,4050,,2,,126.923152678488,37.5552153760065
132384,MA010120220809601446,왁싱랩,,S2,수리·개인,S207,이용·미용,S20702,피부 관리실,S96113,피부 미용업,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103310018,1,대지,331,18.0,서울특별시 마포구 서교동 331-18,114403113015,서울특별시 마포구 어울마당로,144.0,,1144012000103310018009928,성우빌딩,서울특별시 마포구 어울마당로 144,121836,4053,,2,,126.92583225963,37.5561948867509
132832,MA010120220809765169,디앤비파트너스,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101650008,1,대지,165,8.0,서울특별시 마포구 동교동 165-8,114403113014,서울특별시 마포구 양화로,156.0,,1144012100101650008027133,LG팰리스빌딩,서울특별시 마포구 양화로 156,121754,4050,,,,126.923434201278,37.5561009615472
133436,MA010120220810011523,애플앤픽스홍대아이폰수리,,S2,수리·개인,S202,통신장비 수리,S20201,핸드폰/통신장비 수리업,S95120,통신장비 수리업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101650008,1,대지,165,8.0,서울특별시 마포구 동교동 165-8,114403113014,서울특별시 마포구 양화로,156.0,,1144012100101650008027133,LG팰리스빌딩,서울특별시 마포구 양화로 156,121754,4050,,,,126.923434201278,37.5561009615472
134434,MA010120220810277052,라이프밸런스,,R1,예술·스포츠,R102,도서관·사적지,R10202,독서실/스터디 카페,R90212,독서실 운영업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101580020,1,대지,158,20.0,서울특별시 마포구 동교동 158-20,114403112014,서울특별시 마포구 동교로,196.0,,1144012100101580020021918,,서울특별시 마포구 동교로 196,121898,3995,,4,,126.922973148843,37.5574663355181
136617,MA010120220811762843,주남,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47414,셔츠 및 블라우스 소매업,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103470017,1,대지,347,17.0,서울특별시 마포구 서교동 347-17,114404139464,서울특별시 마포구 와우산로27길,68.0,,1144012000103470017020586,,서울특별시 마포구 와우산로27길 68,121837,4053,,1,,126.9251071701,37.5554584459491
136657,MA010120220811720007,유니크아날로그,,M1,과학·기술,M112,전문 디자인,M11203,시각 디자인업,M73203,시각 디자인업,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103470021,1,대지,347,21.0,서울특별시 마포구 서교동 347-21,114403113015,서울특별시 마포구 어울마당로,130.0,,1144012000103470021024741,기린빌딩,서울특별시 마포구 어울마당로 130,121837,4053,,3,,126.924502352231,37.5558043432705
137114,MA010120220811859020,브럼,,M1,과학·기술,M112,전문 디자인,M11203,시각 디자인업,M73203,시각 디자인업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100102000029,1,대지,200,29.0,서울특별시 마포구 동교동 200-29,114403112014,서울특별시 마포구 동교로,193.0,,1144012100102000029022034,동진빌딩,서울특별시 마포구 동교로 193,121819,3993,,7,,126.922517238605,37.5576874352908
137787,MA010120220812205350,티피카,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101600004,1,대지,160,4.0,서울특별시 마포구 동교동 160-4,114403113014,서울특별시 마포구 양화로,147.0,,1144012100101600004027127,아일렉스,서울특별시 마포구 양화로 147,121733,3995,,4,,126.922031608343,37.5560431118831
137909,MA010120220812184326,찰스그라피,,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101590005,1,대지,159,5.0,서울특별시 마포구 동교동 159-5,114403113014,서울특별시 마포구 양화로,161.0,,1144012100101590005011731,케이스퀘어,서울특별시 마포구 양화로 161,121898,3995,,7,,126.923297793953,37.5569286733792
138388,MA010120220812284521,잼타운실용음악학원,,P1,교육,P106,기타 교육,P10609,음악학원,P85621,음악학원,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101580028,1,대지,158,28.0,서울특별시 마포구 동교동 158-28,114403112014,서울특별시 마포구 동교로,192.0,,1144012100101580028027125,,서울특별시 마포구 동교로 192,121898,3995,,3,,126.922649245889,37.5571660375384
138635,MA010120220812256007,심력연구소심스쿨,,P1,교육,P106,기타 교육,P10603,요가/필라테스 학원,P85612,기타 스포츠 교육기관,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103470021,1,대지,347,21.0,서울특별시 마포구 서교동 347-21,114403113015,서울특별시 마포구 어울마당로,130.0,,1144012000103470021024741,기린빌딩,서울특별시 마포구 어울마당로 130,121837,4053,,3,,126.924502352231,37.5558043432705
138749,MA010120220812369775,더난뷰티,,P1,교육,P106,기타 교육,P10625,기타 기술/직업 훈련학원,P85669,기타 기술 및 직업 훈련학원,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100102000029,1,대지,200,29.0,서울특별시 마포구 동교동 200-29,114403112014,서울특별시 마포구 동교로,193.0,,1144012100102000029022034,동진빌딩,서울특별시 마포구 동교로 193,121819,3993,,4,,126.922517238605,37.5576874352908
139128,MA010120220812386878,오늘,,N1,시설관리·임대,N105,여행사·보조,N10501,여행사,N75210,여행사업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101590006,1,대지,159,6.0,서울특별시 마포구 동교동 159-6,114403113014,서울특별시 마포구 양화로,157.0,,1144012100101590006022657,파라다이스텔,서울특별시 마포구 양화로 157,121898,3995,,,,126.922927847689,37.556682018566
139472,MA010120220812582751,세정지오시스템,,M1,과학·기술,M109,기술 서비스,M10903,건물 및 토목 엔지니어링 서비스업,M72121,건물 및 토목 엔지니어링 서비스업,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103470021,1,대지,347,21.0,서울특별시 마포구 서교동 347-21,114403113015,서울특별시 마포구 어울마당로,130.0,,1144012000103470021024741,기린빌딩,서울특별시 마포구 어울마당로 130,121837,4053,,3,,126.924502352231,37.5558043432705
140164,MA010120220812613984,권익,,M1,과학·기술,M103,법무관련 ,M10307,공인노무사,M71109,기타 법무관련 서비스업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101590005,1,대지,159,5.0,서울특별시 마포구 동교동 159-5,114403113014,서울특별시 마포구 양화로,161.0,,1144012100101590005011731,케이스퀘어,서울특별시 마포구 양화로 161,121898,3995,,,,126.923297793953,37.5569286733792
140885,MA010120220812931109,성율회계법인마포지점,,M1,과학·기술,M104,회계·세무,M10401,공인회계사,M71201,공인회계사업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101650008,1,대지,165,8.0,서울특별시 마포구 동교동 165-8,114403113014,서울특별시 마포구 양화로,156.0,,1144012100101650008027133,LG팰리스빌딩,서울특별시 마포구 양화로 156,121754,4050,,6,,126.923434201278,37.5561009615472
141463,MA010120220813099535,컬처스원,,N1,시설관리·임대,N108,기타 사업 서비스,N10802,전시/컨벤션/행사 대행 서비스업,N75992,"전시, 컨벤션 및 행사 대행업",11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100102000020,1,대지,200,20.0,서울특별시 마포구 동교동 200-20,114404139111,서울특별시 마포구 동교로25길,10.0,,1144012100102000020022023,서일빌딩,서울특별시 마포구 동교로25길 10,121819,3993,,4,,126.921973517563,37.5577185134234
